Player ID,First Name,Last Name,Team ID,Team,Roster URL,Missing Position,Missing Height,Missing Class
14932,Briyanna,Sapp,436,Davis & Elkins,https://senatornation.com/sports/womens-basketball/stats/2025-26,X,X,X
9386,Brilynn,Findley,437,Delta State,https://gostatesmen.com/sports/womens-basketball/stats/2025-26,X,X,X
12362,Sofia,Addiego,439,Dominican (CA),https://dominicanathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
13602,Kaylyn,Buchanon-Lamb,439,Dominican (CA),https://dominicanathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
8474,Tonka,Jaksic,445,Eastern New Mexico,https://goeasternathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
17525,Tonka,Jaksic,445,Eastern New Mexico,https://goeasternathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
8472,Niyah,Johnson,445,Eastern New Mexico,https://goeasternathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
15128,Niyah,Johnson,445,Eastern New Mexico,https://goeasternathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
8469,Ashala,Moseberry,445,Eastern New Mexico,https://goeasternathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
17524,Ashala,Moseberry,445,Eastern New Mexico,https://goeasternathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
10491,Hekla,Nökkvadóttir,446,Eckerd,https://eckerdtritons.com/sports/womens-basketball/stats/2025-26,X,X,X
14752,Anylah,Bowe,449,Elizabeth City State,https://ecsuvikings.com/sports/womens-basketball/stats/2025-26,X,X,X
15457,Carmen,Cabello-River,451,Emmanuel (GA),https://goeulions.com/sports/womens-basketball/stats/2025-26,X,X,X
11507,Reagan,Chapman,452,Emory & Henry,https://www.gowasps.com/sports/wbkb/2025-26/teams/emoryhenry,X,X,X
11663,Julia,Clavero Seubas,453,Emporia State,https://esuhornets.com/sports/womens-basketball/stats/2025-26,X,X,X
9437,Stevie,Stinchcomb,453,Emporia State,https://esuhornets.com/sports/womens-basketball/stats/2025-26,X,X,X
15274,Emily,Starn,455,Fairmont State,https://fightingfalcons.com/sports/womens-basketball/stats/2025-26,X,X,X
11473,Navaeh,Colon,456,Fayetteville State,https://fsubroncos.com/sports/womens-basketball/stats/2025-26,X,X,X
15872,Nevah,Colon,456,Fayetteville State,https://fsubroncos.com/sports/womens-basketball/stats/2025-26,X,X,X
15871,T.,Eichelberger,456,Fayetteville State,https://fsubroncos.com/sports/womens-basketball/stats/2025-26,X,X,X
14726,K.,Barreno,457,Felician,https://felicianuathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
14723,S.,Formby,457,Felician,https://felicianuathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
14729,D.,Jackson,457,Felician,https://felicianuathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
9112,Natalia,Lucic,457,Felician,https://felicianuathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
14730,S.,Martinez,457,Felician,https://felicianuathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
14725,M.,Palek,457,Felician,https://felicianuathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
14728,K.,Ritchie,457,Felician,https://felicianuathletics.com/sports/womens-basketball/stats/2025-26,X,X,X
