Player ID,First Name,Last Name,Team,Season,Roster URL,Position,Height,Class
17817,Addison,Boram,UNRESOLVED (-1),2025-26,,,,
17818,Nadia,President,UNRESOLVED (-1),2025-26,,,,
17819,Kalese,Salter,UNRESOLVED (-1),2025-26,,,,
17820,Jalia,Garner,UNRESOLVED (-1),2025-26,,,,
17821,Briyanna,Sapp,UNRESOLVED (-1),2025-26,,,,
17822,Sydney,Prince,UNRESOLVED (-1),2025-26,,,,
17823,Sophia,Yancy,UNRESOLVED (-1),2025-26,,,,
17824,Tanisha,Seymour,UNRESOLVED (-1),2025-26,,,,
9244,Addisyn,Parker,Texas A&M Kingsville,2025-26,https://javelinaathletics.com/sports/womens-basketball/stats/2025-26,,,
9247,Jadeyn,Perez,Texas A&M Kingsville,2025-26,https://javelinaathletics.com/sports/womens-basketball/stats/2025-26,,,
9248,Ava,Mitchell,Texas A&M Kingsville,2025-26,https://javelinaathletics.com/sports/womens-basketball/stats/2025-26,,,
10504,Katelynn,Hagy,Nova Southeastern,2025-26,https://nsusharks.com/sports/womens-basketball/stats/2025-26,,,
10589,Samiya,Fletcher,UNRESOLVED (-1),2025-26,,,,
10592,Meghan,Conley,UNRESOLVED (-1),2025-26,,,,
10593,Aniya,Morelli,UNRESOLVED (-1),2025-26,,,,
10594,Elif Dila,Bayrak,Florida Tech,2025-26,https://floridatechsports.com/sports/womens-basketball/stats/2025-26,,,
10609,Kaitynn,Weaver,UNRESOLVED (-1),2025-26,,,,
11846,Isabella,Brenzil,Barry,2025-26,https://gobarrybucs.com/sports/womens-basketball/stats/2025-26,,,
15321,Elif,Dila Bayrak,Florida Tech,2025-26,https://floridatechsports.com/sports/womens-basketball/stats/2025-26,,,
15357,Jasmine,Fajardo,UNRESOLVED (-1),2025-26,,,,
17825,Elaina,Kline-Ruminsk,Rollins,2025-26,https://rollinssports.com/sports/wbball/stats/2025-26,,,
17826,Dackjerlin,Senior Fe,UNRESOLVED (-1),2025-26,,,,
17827,Janina,Vergara Virgi,Barry,2025-26,https://gobarrybucs.com/sports/womens-basketball/stats/2025-26,,,
10582,Jailenn,Green,UNRESOLVED (-1),2025-26,,,,
10583,Olivia,Agunzo,UNRESOLVED (-1),2025-26,,,,
10584,Amy,Duggan,UNRESOLVED (-1),2025-26,,,,
10585,Jocelyn,Gagnon,UNRESOLVED (-1),2025-26,,,,
10586,Mira,Hanna,UNRESOLVED (-1),2025-26,,,,
10587,Zoe,Oleary,UNRESOLVED (-1),2025-26,,,,
10588,Paula,Llovich,UNRESOLVED (-1),2025-26,,,,
10590,Dackjerlin,Senior Feliz,UNRESOLVED (-1),2025-26,,,,
10591,Marie,Bangoura,UNRESOLVED (-1),2025-26,,,,
11845,Paola,Pareja,Barry,2025-26,https://gobarrybucs.com/sports/womens-basketball/stats/2025-26,,,
17828,Khalia,Whoodley,Palm Beach Atlantic,2025-26,https://pbasailfish.com/sports/womens-basketball/stats/2025-26,,,
17829,Mary,Lengemann,UNRESOLVED (-1),2025-26,,,,
17830,Laurie,Satchell,UNRESOLVED (-1),2025-26,,,,
17831,Kailey,Turpening,UNRESOLVED (-1),2025-26,,,,
17832,Jareah,Branch,UNRESOLVED (-1),2025-26,,,,
17833,Eliana,Sheplee,UNRESOLVED (-1),2025-26,,,,
17834,Alyssa,Brasko,UNRESOLVED (-1),2025-26,,,,
17835,Maya,Collins,UNRESOLVED (-1),2025-26,,,,
17836,Bianca,Negreiros,UNRESOLVED (-1),2025-26,,,,
17837,Anye',Staton,UNRESOLVED (-1),2025-26,,,,
375,Cate,Carlson,Radford,2025-26,,,"5' 10""",JR
376,Joi,Williams,Radford,2025-26,,,"5' 6""",JR
379,Anna,Stromberg,Radford,2025-26,,,"6' 3""",SO
382,Angelina,Nice,Radford,2025-26,,,"6' 1""",SO
383,Ava,Sawi,Radford,2025-26,,,"5' 8""",SO
384,Adelyn,Traylor-Walker,Radford,2025-26,,,"5' 6""",SO
385,Kirah,Dandridge,Radford,2025-26,,,"5' 10""",SR
389,Ellie,Taylor,Radford,2025-26,,,"5' 10""",SR
1580,Anaiah,Jenkins,Radford,2025-26,,,"6' 0""",JR
6083,Georgia,Simonsen,Radford,2025-26,,,"6' 1""",FR
6084,Cherish,Haywood,Radford,2025-26,,,"5' 10""",FR
6086,Anna,Chacha,Radford,2025-26,,,"6' 2""",FR
6087,Lindsee,Williams,Radford,2025-26,,,"6' 4""",FR
9790,Isabella,Martin,Belmont Abbey,2025-26,https://abbeyathletics.com/sports/wbball/stats/2025-26,,,
10886,Sanna,Moore,Lincoln (PA),2025-26,https://lulions.com/sports/womens-basketball/stats/2025-26,,,
11148,De'aisjah,Somerville,Virginia Union,2025-26,https://vuusports.com/sports/womens-basketball/roster,,,
14750,Tanahia,Hairston,Virginia Union,2025-26,https://vuusports.com/sports/womens-basketball/roster,,,
14798,Mekayla,Furman,Virginia State,2025-26,https://govsutrojans.com/sports/womens-basketball/stats/2025-26,,,
14811,Zhara,Adeyemi,Roberts Wesleyan,2025-26,https://robertsredhawks.com/sports/womens-basketball/stats/2025-26,,,
15320,Princess,McCauley,South Wesleyan,2025-26,https://swuathletics.com/sports/womens-basketball/stats/2025-26,,,
17838,Kennedy,Johnson-Corl,Lander,2025-26,https://landerbearcats.com/sports/wbball/stats/2025-26,,,
17854,Madison,Mickens,Mars Hill,2025-26,https://www.marshilllions.com/sports/wbkb/2025-26/teams/marshill?jsRendering=true,,,
8841,Tish,Blackwood,UNRESOLVED (-1),2025-26,,,,
8842,Taeya,Steinauer,UNRESOLVED (-1),2025-26,,,,
8843,Hope,Fox,UNRESOLVED (-1),2025-26,,,,
8844,Jillian,Martin,UNRESOLVED (-1),2025-26,,,,
8845,Rheyna,Steinauer,UNRESOLVED (-1),2025-26,,,,
8847,Arianna,Gerkin,UNRESOLVED (-1),2025-26,,,,
8848,Maya,Henry,UNRESOLVED (-1),2025-26,,,,
9096,Iyanna,Cotten,UNRESOLVED (-1),2025-26,,,,
9595,Gracie,Lyon,Lake Erie,2025-26,https://lakeeriestorm.com/sports/womens-basketball/stats/2025-26,,,
10746,Aliyah,Hawkins,UNRESOLVED (-1),2025-26,,,,
10747,Alayna,Smith,UNRESOLVED (-1),2025-26,,,,
10749,Jaelyn,West,UNRESOLVED (-1),2025-26,,,,
10750,Ashley,Allen,UNRESOLVED (-1),2025-26,,,,
10753,Samantha,Lee,UNRESOLVED (-1),2025-26,,,,
11453,Chelsea,Lavezzo,Georgian Court,2025-26,https://gculions.com/sports/womens-basketball/stats/2025-26,,,
11497,Artasia,Cole,Tusculum,2025-26,https://www.tusculumpioneers.com/sports/wbkb/2025-26/teams/tusculum,,,
14177,Riley,Nelson,UNRESOLVED (-1),2025-26,,,,
14179,Kendall,Cross,UNRESOLVED (-1),2025-26,,,,
14755,Le'Aije,Ellington,UNRESOLVED (-1),2025-26,,,,
15034,Reese,Gayton,Grand Valley State,2025-26,https://gvsulakers.com/sports/womens-basketball/stats/2025-26,,,
15425,Jada,Williams,UNRESOLVED (-1),2025-26,,,,
15792,Raven,Addison,UNRESOLVED (-1),2025-26,,,,
16942,Madison,Reese,UNRESOLVED (-1),2025-26,,,,
17112,Madison,Williams,UNRESOLVED (-1),2025-26,,,,
17183,Stephanie,Formby,UNRESOLVED (-1),2025-26,,,,
17184,Ane,Valle,UNRESOLVED (-1),2025-26,,,,
17185,Lilla,Szilvassy,UNRESOLVED (-1),2025-26,,,,
17186,McKenzie,Palek,UNRESOLVED (-1),2025-26,,,,
17187,Deviney,Jackson,UNRESOLVED (-1),2025-26,,,,
17188,Erica,Egan,UNRESOLVED (-1),2025-26,,,,
17189,Adriana,Perez,UNRESOLVED (-1),2025-26,,,,
17191,Phoebe,Richards,UNRESOLVED (-1),2025-26,,,,
17192,Jah'Nel,Lewis,UNRESOLVED (-1),2025-26,,,,
17193,Lucy,Coogan,UNRESOLVED (-1),2025-26,,,,
17194,Neysa,Aguilar,UNRESOLVED (-1),2025-26,,,,
17195,Brooke,Corbett,UNRESOLVED (-1),2025-26,,,,
17196,Harmony,Earth-Wiley,UNRESOLVED (-1),2025-26,,,,
17197,Shauntia,Alexander,UNRESOLVED (-1),2025-26,,,,
17198,Sofia,Maldonado,UNRESOLVED (-1),2025-26,,,,
17199,Shayne,Eldridge,UNRESOLVED (-1),2025-26,,,,
17200,Teagan,Curran,UNRESOLVED (-1),2025-26,,,,
17201,Thai,Davis,UNRESOLVED (-1),2025-26,,,,
17202,Teagan,Kamm,UNRESOLVED (-1),2025-26,,,,
17203,Laura,Johnson-Shedd,UNRESOLVED (-1),2025-26,,,,
17204,Maeve,Moriarty,UNRESOLVED (-1),2025-26,,,,
17205,Emily,Collins,UNRESOLVED (-1),2025-26,,,,
17206,Morgan,Johnson,UNRESOLVED (-1),2025-26,,,,
17207,Olivia,Found,UNRESOLVED (-1),2025-26,,,,
17208,Madison,Handrahan,UNRESOLVED (-1),2025-26,,,,
17209,Emma,Dahl,UNRESOLVED (-1),2025-26,,,,
17210,Victoria,Morales,UNRESOLVED (-1),2025-26,,,,
17211,Christina,Sanchez,UNRESOLVED (-1),2025-26,,,,
17212,Me'Challe,Cancer,UNRESOLVED (-1),2025-26,,,,
17213,Gamila,Betton,UNRESOLVED (-1),2025-26,,,,
17215,Gianna,Chuffo,UNRESOLVED (-1),2025-26,,,,
17218,Adout,Ring,UNRESOLVED (-1),2025-26,,,,
17230,Ruzgar,Christina Boy,UNRESOLVED (-1),2025-26,,,,
17231,Alicia,Aznar Chamorr,UNRESOLVED (-1),2025-26,,,,
17874,Lauren,Beberman,UNRESOLVED (-1),2025-26,,,,
17875,Isabella,Asencio,UNRESOLVED (-1),2025-26,,,,
17876,Elizabeth,Healy,UNRESOLVED (-1),2025-26,,,,
17877,Bailey,Chapman,UNRESOLVED (-1),2025-26,,,,
17878,Iyana,Morel,UNRESOLVED (-1),2025-26,,,,
17879,Trinity,Cheatom,UNRESOLVED (-1),2025-26,,,,
17880,Delaney,Finnegan,UNRESOLVED (-1),2025-26,,,,
17881,Cassidy,Mahaney,UNRESOLVED (-1),2025-26,,,,
17882,Abby,Jacoby,UNRESOLVED (-1),2025-26,,,,
17883,Angela,Williams,UNRESOLVED (-1),2025-26,,,,
17884,Alaila,Thomas,UNRESOLVED (-1),2025-26,,,,
17885,Katie,Purpura,UNRESOLVED (-1),2025-26,,,,
17886,Jona,Kabashi,UNRESOLVED (-1),2025-26,,,,
17887,Toni,Schuetze,UNRESOLVED (-1),2025-26,,,,
17888,Isabella,Leggett,UNRESOLVED (-1),2025-26,,,,
17889,Vega,Gil,UNRESOLVED (-1),2025-26,,,,
17890,Ruby,Santos,UNRESOLVED (-1),2025-26,,,,
17891,Jayla,Tyler,UNRESOLVED (-1),2025-26,,,,
17892,Ashlee,Talbot,UNRESOLVED (-1),2025-26,,,,
17893,Molly,Brophy,UNRESOLVED (-1),2025-26,,,,
17894,Amber,Furch,UNRESOLVED (-1),2025-26,,,,
17895,Bella,Franchi,UNRESOLVED (-1),2025-26,,,,
17896,Kelli,Cieplicki,UNRESOLVED (-1),2025-26,,,,
17897,Margaret,Montplaisir,UNRESOLVED (-1),2025-26,,,,
17898,Ava,MacDonough,UNRESOLVED (-1),2025-26,,,,
17901,Rory,Ciszkowski,UNRESOLVED (-1),2025-26,,,,
17902,Marasia,Dyes,UNRESOLVED (-1),2025-26,,,,
17903,Lydia,Betz,UNRESOLVED (-1),2025-26,,,,
17904,Karlee,Lemon,UNRESOLVED (-1),2025-26,,,,
17905,Amber,Furtado,UNRESOLVED (-1),2025-26,,,,
17906,Janie,Cross,UNRESOLVED (-1),2025-26,,,,
17907,Genesis,Garcia,UNRESOLVED (-1),2025-26,,,,
17908,Eva,Walker,UNRESOLVED (-1),2025-26,,,,
17909,Katherine,Lange,UNRESOLVED (-1),2025-26,,,,
17910,Angie,Zagone,UNRESOLVED (-1),2025-26,,,,
17911,Kato,Van Heuverbeke,UNRESOLVED (-1),2025-26,,,,
17912,Abby,Williams,UNRESOLVED (-1),2025-26,,,,
17913,Lauryn,Wright,UNRESOLVED (-1),2025-26,,,,
17914,Kaylee,Dupuis,UNRESOLVED (-1),2025-26,,,,
17915,Reese,Matela,UNRESOLVED (-1),2025-26,,,,
17916,Madison,Lawrence,UNRESOLVED (-1),2025-26,,,,
17917,Gules,Esposito,UNRESOLVED (-1),2025-26,,,,
17918,Jaylyn,Orefice,UNRESOLVED (-1),2025-26,,,,
17919,Marissa,Sorvillo,UNRESOLVED (-1),2025-26,,,,
17920,Ashley,Chio,UNRESOLVED (-1),2025-26,,,,
17921,Jessaiah,Reynoso,UNRESOLVED (-1),2025-26,,,,
17922,Tikyra,Miller,UNRESOLVED (-1),2025-26,,,,
17923,Sara,Tamoun,UNRESOLVED (-1),2025-26,,,,
17924,Sabria,Mann,UNRESOLVED (-1),2025-26,,,,
17925,Tiayo,Adelekan,UNRESOLVED (-1),2025-26,,,,
17926,Kaya,Mobley,UNRESOLVED (-1),2025-26,,,,
17927,Bryce,Harvey-Carr,UNRESOLVED (-1),2025-26,,,,
17928,Tamia,Washington,UNRESOLVED (-1),2025-26,,,,
17929,Anahita,Jackson,UNRESOLVED (-1),2025-26,,,,
17930,Anaisah,Malone,UNRESOLVED (-1),2025-26,,,,
17931,Kourin,Carew,UNRESOLVED (-1),2025-26,,,,
17932,Ayrianna,Sumpter,UNRESOLVED (-1),2025-26,,,,
17943,KARLA,BARRENO,UNRESOLVED (-1),2025-26,,,,
17944,SONIA,MARTINEZ,UNRESOLVED (-1),2025-26,,,,
17945,KATHERINE,RITCHIE,UNRESOLVED (-1),2025-26,,,,
17946,Angelina,Barrera,UNRESOLVED (-1),2025-26,,,,
17947,Sophia,Hoyt,UNRESOLVED (-1),2025-26,,,,
17948,Grace,Lesko,UNRESOLVED (-1),2025-26,,,,
17949,Amani,Abuhatab,UNRESOLVED (-1),2025-26,,,,
17950,Kyla,Nembach,UNRESOLVED (-1),2025-26,,,,
17951,Paige,Fourtin,UNRESOLVED (-1),2025-26,,,,
17952,Haylee,Ellwood,UNRESOLVED (-1),2025-26,,,,
17953,Caitlin,Leary,UNRESOLVED (-1),2025-26,,,,
17954,Megan,Marcotte,UNRESOLVED (-1),2025-26,,,,
17955,Molly,Boek,UNRESOLVED (-1),2025-26,,,,
17961,Samantha,Jones,UNRESOLVED (-1),2025-26,,,,
17963,Jessenia,Edwards,UNRESOLVED (-1),2025-26,,,,
17965,Destiny,Wallace,UNRESOLVED (-1),2025-26,,,,
17966,Alexi,Hoy,UNRESOLVED (-1),2025-26,,,,
17967,Kayla,Mateo,UNRESOLVED (-1),2025-26,,,,
17978,Gaia,Zimbardo,UNRESOLVED (-1),2025-26,,,,
17979,Nia,Clemons,UNRESOLVED (-1),2025-26,,,,
17980,Emily,Piper,UNRESOLVED (-1),2025-26,,,,
17981,Bry,Hicks,UNRESOLVED (-1),2025-26,,,,
17983,Haelim,Adle,UNRESOLVED (-1),2025-26,,,,
17984,Laura,Mitchell-Walthall,UNRESOLVED (-1),2025-26,,,,
17985,Courtney,Nesbitt,UNRESOLVED (-1),2025-26,,,,
17995,Kadence,Walker,UNRESOLVED (-1),2025-26,,,,
17997,-Samantha,Meyers,UNRESOLVED (-1),2025-26,,,,
18000,-Mary,Elizabeth Fox,UNRESOLVED (-1),2025-26,,,,
18014,Te'Ericka,Dowling,UNRESOLVED (-1),2025-26,,,,
18016,Samaria,Smith,UNRESOLVED (-1),2025-26,,,,
18017,Kah'Liyah,Geddis,UNRESOLVED (-1),2025-26,,,,
18018,Lynda,Young,UNRESOLVED (-1),2025-26,,,,
8738,Allie,Regan,Mercy,2025-26,https://detroittitans.com/sports/womens-basketball/stats/2025-26,,,
12776,Kaelah,Carter,UNRESOLVED (-1),2025-26,,,,
14261,Gabriella,Clary,Bowie State,2025-26,https://bsubulldogs.com/sports/womens-basketball/stats/2025-26,,,
15029,Silvia,Moretti,Goldey Beacom,2025-26,https://www.gbcathletics.com/sports/womens-basketball/stats/2025-26,,,
15650,Ella,Brown,UNRESOLVED (-1),2025-26,,,,
16323,Audrey,Gorman,Newberry,2025-26,https://newberrywolves.com/sports/womens-basketball/stats/2025-26,,,
17125,Taylor,Hinkle,UNRESOLVED (-1),2025-26,,,,
17126,Claire,Dougherty,UNRESOLVED (-1),2025-26,,,,
17127,Kara,Meredith,UNRESOLVED (-1),2025-26,,,,
17128,Skyler,Searfoss,UNRESOLVED (-1),2025-26,,,,
17129,Lola,Ibarrondo,UNRESOLVED (-1),2025-26,,,,
17130,Amy,Ngo,UNRESOLVED (-1),2025-26,,,,
17131,Shania,Howard,UNRESOLVED (-1),2025-26,,,,
17132,Maya,Hill,UNRESOLVED (-1),2025-26,,,,
17899,Danielle,Brusha,UNRESOLVED (-1),2025-26,,,,
17900,Camryn,Gregory,UNRESOLVED (-1),2025-26,,,,
17933,Mya,Nisbet,UNRESOLVED (-1),2025-26,,,,
17934,Reynah,Rattliff,UNRESOLVED (-1),2025-26,,,,
17935,Emma,Brown,UNRESOLVED (-1),2025-26,,,,
17936,Sparkle,Leigh,UNRESOLVED (-1),2025-26,,,,
17937,TyKeisha,Hill,UNRESOLVED (-1),2025-26,,,,
17938,Samiyah,McFarlane,UNRESOLVED (-1),2025-26,,,,
17939,Trinity,Fortune-Medine,UNRESOLVED (-1),2025-26,,,,
17940,Armani,Bell-Jackson,UNRESOLVED (-1),2025-26,,,,
17941,Tianna,Neal,UNRESOLVED (-1),2025-26,,,,
17942,Bene,Butler,UNRESOLVED (-1),2025-26,,,,
17956,Karissa,Smedley,UNRESOLVED (-1),2025-26,,,,
17957,Farrah,White,UNRESOLVED (-1),2025-26,,,,
17958,Tyra,Lovelock,UNRESOLVED (-1),2025-26,,,,
17959,Niyell,McCargo,UNRESOLVED (-1),2025-26,,,,
17960,Morgan,Sconza,UNRESOLVED (-1),2025-26,,,,
17962,Amyah,Bray,UNRESOLVED (-1),2025-26,,,,
17964,Imani,Gillette,UNRESOLVED (-1),2025-26,,,,
17968,Kamryn,Porter,Boston University,2025-26,,,,
17969,Megan,Landsiedel,Boston University,2025-26,,,,
17970,Jaslin,Walker,Boston University,2025-26,,,,
17971,Jasmine,Day-Cox,Boston University,2025-26,,,,
17972,Claire,Greene,Boston University,2025-26,,,,
17973,Emma,Carman,Boston University,2025-26,,,,
17974,McKensi,Forde,Boston University,2025-26,,,,
17975,Alyssa,Rossignol,Boston University,2025-26,,,,
17976,Tiara,Tyson,Boston University,2025-26,,,,
17977,Lauren,Palangio,UNRESOLVED (-1),2025-26,,,,
17982,-Iratxe,Amorrortu Sai,Kentucky Wesleyan,2025-26,https://kwcpanthers.com/sports/womens-basketball/stats/2025-26,,,
17992,-McKaylee,Allen,UNRESOLVED (-1),2025-26,,,,
18019,Jasanii,Francis,Staten Island,2025-26,https://csidolphins.com/sports/womens-basketball/stats/2025-26,,,
18020,Bryce,Harvey,Chestnut Hill,2025-26,https://griffinathletics.com/sports/womens-basketball/stats/2025-26,,,
18021,Maeve,Connell,UNRESOLVED (-1),2025-26,,,,
18022,Maria,Stanescu,UNRESOLVED (-1),2025-26,,,,
18023,Alana,Scott,Boston University,2025-26,,,,
18024,Kenzie,Richard,UNRESOLVED (-1),2025-26,,,,
18025,Leanna,Masseus,UNRESOLVED (-1),2025-26,,,,
18026,Brennah,Scott,UNRESOLVED (-1),2025-26,,,,
8727,Kyla,Nembach,Mercy,2025-26,https://detroittitans.com/sports/womens-basketball/stats/2025-26,,,
8729,Gabrielle,Martin,Mercy,2025-26,https://detroittitans.com/sports/womens-basketball/stats/2025-26,,,
8783,Nylah,Davis,Staten Island,2025-26,https://csidolphins.com/sports/womens-basketball/stats/2025-26,,,
9812,Tianna,Dismuke,UNRESOLVED (-1),2025-26,,,,
10918,Emily,Spratt,UNRESOLVED (-1),2025-26,,,,
10919,Tori,Nigro,UNRESOLVED (-1),2025-26,,,,
10920,Jordyn,Thomas,UNRESOLVED (-1),2025-26,,,,
10921,Gabby,Recinto,UNRESOLVED (-1),2025-26,,,,
10922,Carolyn,Sipprell,UNRESOLVED (-1),2025-26,,,,
10923,Caleigh,Sperling,UNRESOLVED (-1),2025-26,,,,
10924,Ana,Pellecchia,UNRESOLVED (-1),2025-26,,,,
10925,Jade,Marquez,UNRESOLVED (-1),2025-26,,,,
10926,Kaci,Mikulski,UNRESOLVED (-1),2025-26,,,,
10928,Carlie,Lapinski,UNRESOLVED (-1),2025-26,,,,
10997,Daniella,Ranieli,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
10998,Carley,Berk,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
10999,Jillian,Crawford,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11000,Kelly,Cleaver,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11001,Morgan,Mahoney,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11002,Bryn,Zentner,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11003,Gabby,Bowes,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11004,Holly,Gohl,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11005,Rachel,Boehm,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11029,Cass,Moore,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11030,Kacie,Boyer,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11064,Rhyan,Mitchell,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11066,Aniya,Eberhart,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11068,Cydney,Stanton,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
11507,Reagan,Chapman,Emory & Henry,2025-26,https://www.gowasps.com/sports/wbkb/2025-26/teams/emoryhenry,,,
11566,Ayonna,Lewis,Newberry,2025-26,https://newberrywolves.com/sports/womens-basketball/stats/2025-26,,,
12386,Kristian,Harris,UNRESOLVED (-1),2025-26,,,,
12387,Aiyana,Ellis,UNRESOLVED (-1),2025-26,,,,
12388,Nhaikyia,Smith,UNRESOLVED (-1),2025-26,,,,
12389,Maya,Johnson,UNRESOLVED (-1),2025-26,,,,
12390,Shaima,James Lewis,UNRESOLVED (-1),2025-26,,,,
12391,Dashani,Coleman,UNRESOLVED (-1),2025-26,,,,
12392,Calista,Gaymon,UNRESOLVED (-1),2025-26,,,,
12682,Anisha,Able,UNRESOLVED (-1),2025-26,,,,
14125,Aliyah,Eason,UNRESOLVED (-1),2025-26,,,,
14126,LeAsia,Todd,UNRESOLVED (-1),2025-26,,,,
14822,Maddie,Nimmo,Millersville,2025-26,https://millersvilleathletics.com/sports/womens-basketball/stats/2025-26,,,
14902,Tasia,Agee,Clayton State,2025-26,https://claytonstatesports.com/sports/wbball/stats/2025-26,,,
15281,Amanda,Eziukwu,Clayton State,2025-26,https://claytonstatesports.com/sports/wbball/stats/2025-26,,,
15527,Kylie,Mulholland,UNRESOLVED (-1),2025-26,,,,
18043,Taelor,Hiller,UNRESOLVED (-1),2025-26,,,,
18045,Bianca,Ellis,UNRESOLVED (-1),2025-26,,,,
18046,Mia,Martinez,UNRESOLVED (-1),2025-26,,,,
18047,Ania,Martinez,UNRESOLVED (-1),2025-26,,,,
18048,Jayleen,Valera,UNRESOLVED (-1),2025-26,,,,
18049,-Naveah,Banks,UNRESOLVED (-1),2025-26,,,,
18050,-Kaleigh,Valle,UNRESOLVED (-1),2025-26,,,,
18051,-Kayla,Lewis,Bowie State,2025-26,https://bsubulldogs.com/sports/womens-basketball/stats/2025-26,,,
18052,-Nia,Mallette,UNRESOLVED (-1),2025-26,,,,
18053,Jazmyn,Kemp,UNRESOLVED (-1),2025-26,,,,
18054,Cassidy,Tolbert,UNRESOLVED (-1),2025-26,,,,
18055,Trinell,Watson,UNRESOLVED (-1),2025-26,,,,
18056,Taylor,Mims,UNRESOLVED (-1),2025-26,,,,
18057,Analise,Sierra,UNRESOLVED (-1),2025-26,,,,
18058,Abigail,Adorno,UNRESOLVED (-1),2025-26,,,,
18059,Tahkya,Pray,UNRESOLVED (-1),2025-26,,,,
18060,Ashley,Robinson,UNRESOLVED (-1),2025-26,,,,
11544,Landyn,Stewart,Mars Hill,2025-26,https://www.marshilllions.com/sports/wbkb/2025-26/teams/marshill?jsRendering=true,,,
11545,Jadyiah,Peoples,Mars Hill,2025-26,https://www.marshilllions.com/sports/wbkb/2025-26/teams/marshill?jsRendering=true,,,
11551,Peyton,Caldwell,Mars Hill,2025-26,https://www.marshilllions.com/sports/wbkb/2025-26/teams/marshill?jsRendering=true,,,
16933,Letiya,Reeves,UNRESOLVED (-1),2025-26,,,,
16934,Samara,Saunders,UNRESOLVED (-1),2025-26,,,,
16935,Nekaya,Williams,UNRESOLVED (-1),2025-26,,,,
16936,Sophia,Williams,UNRESOLVED (-1),2025-26,,,,
16937,Aaliyah,Ferrell,UNRESOLVED (-1),2025-26,,,,
16938,Alana,Hankerson,UNRESOLVED (-1),2025-26,,,,
16939,Nadea,Smith,UNRESOLVED (-1),2025-26,,,,
16940,Senali,Moss,UNRESOLVED (-1),2025-26,,,,
16941,Madison,Swint,UNRESOLVED (-1),2025-26,,,,
16943,Simone,Lett,UNRESOLVED (-1),2025-26,,,,
16944,Jamilah,Jackson,UNRESOLVED (-1),2025-26,,,,
17986,Yasmine,Cook,UNRESOLVED (-1),2025-26,,,,
17987,Kamari,Thompson,UNRESOLVED (-1),2025-26,,,,
17988,Shawnteanna,Tillman,UNRESOLVED (-1),2025-26,,,,
17989,Ja’Kea,Brunson,UNRESOLVED (-1),2025-26,,,,
17990,Kristynn,Knight,UNRESOLVED (-1),2025-26,,,,
17991,-Shyrique,Parker,UNRESOLVED (-1),2025-26,,,,
17993,-Courtney,Taylor,UNRESOLVED (-1),2025-26,,,,
17994,-Cayanna,Stanley,UNRESOLVED (-1),2025-26,,,,
17996,-Morgan,Champion,UNRESOLVED (-1),2025-26,,,,
17998,-Dasia,Ferguson,UNRESOLVED (-1),2025-26,,,,
17999,-Janay,Legagneur,UNRESOLVED (-1),2025-26,,,,
18015,Kadence,Walker-Lee,UNRESOLVED (-1),2025-26,,,,
18038,Brooklyn,Frazier,UNRESOLVED (-1),2025-26,,,,
18039,Abbie,Jordan,UNRESOLVED (-1),2025-26,,,,
18061,Laura,Mitchell-Walth,UNRESOLVED (-1),2025-26,,,,
9725,Cayanna,Stanley,Coker,2025-26,https://www.cokercobras.com/sports/wbkb/2025-26/teams/coker?jsRendering=true,,,
9727,McKaylee,Allen,Coker,2025-26,https://www.cokercobras.com/sports/wbkb/2025-26/teams/coker?jsRendering=true,,,
11567,Shemaiyah,Earle,Newberry,2025-26,https://newberrywolves.com/sports/womens-basketball/stats/2025-26,,,
18001,-Daria,Cleat,Newberry,2025-26,https://newberrywolves.com/sports/womens-basketball/stats/2025-26,,,
18029,Madison,Looney,UNRESOLVED (-1),2025-26,,,,
18030,Mia,Nienaber,UNRESOLVED (-1),2025-26,,,,
18031,Jalie,Ruehling,UNRESOLVED (-1),2025-26,,,,
18032,Alissa,Cheek,UNRESOLVED (-1),2025-26,,,,
18033,Caroline,Mullins,UNRESOLVED (-1),2025-26,,,,
18034,Kyndra,West,UNRESOLVED (-1),2025-26,,,,
18035,Jaci,Neubert,UNRESOLVED (-1),2025-26,,,,
18036,Katy,Hoover,UNRESOLVED (-1),2025-26,,,,
